note_id,application_id,creation_date,note_text
59116,270006,2021-03-02,Note text 59116
59117,126506,2022-09-09,Note text 59117
59118,161877,2020-03-20,Note text 59118
59119,140127,2022-10-30,Note text 59119
59120,487179,2023-07-14,Note text 59120
59121,360413,2022-04-06,Note text 59121
59122,439463,2022-09-08,Note text 59122
59123,318497,2020-04-27,Note text 59123
59124,90828,2021-12-12,Note text 59124
59125,231449,2021-07-24,Note text 59125
59126,298632,2020-08-20,Note text 59126
59127,461365,2020-12-04,Note text 59127
59128,193356,2023-12-25,Note text 59128
59129,42713,2023-01-21,Note text 59129
59130,19708,2021-10-25,Note text 59130
59131,342378,2021-08-11,Note text 59131
59132,76536,2023-05-02,Note text 59132
59133,359269,2021-04-18,Note text 59133
59134,286870,2023-01-27,Note text 59134
59135,368382,2020-03-02,Note text 59135
59136,76114,2020-03-30,Note text 59136
59137,397286,2023-08-21,Note text 59137
59138,172162,2020-12-01,Note text 59138
59139,324605,2020-08-10,Note text 59139
59140,422863,2020-09-01,Note text 59140
59141,62452,2021-02-09,Note text 59141
59142,404168,2023-12-11,Note text 59142
59143,67161,2022-10-09,Note text 59143
59144,482546,2022-07-16,Note text 59144
59145,156156,2020-08-07,Note text 59145
59146,257916,2023-02-16,Note text 59146
59147,215646,2022-01-01,Note text 59147
59148,347786,2022-07-25,Note text 59148
59149,253142,2023-12-18,Note text 59149
59150,421092,2020-11-16,Note text 59150
59151,244799,2022-02-08,Note text 59151
59152,276882,2020-03-24,Note text 59152
59153,189859,2022-05-03,Note text 59153
59154,80944,2023-11-20,Note text 59154
59155,161396,2022-07-25,Note text 59155
59156,221212,2023-10-05,Note text 59156
59157,174453,2021-05-13,Note text 59157
59158,471606,2021-09-23,Note text 59158
59159,276530,2022-02-11,Note text 59159
59160,427688,2020-12-01,Note text 59160
59161,477054,2020-05-29,Note text 59161
59162,2272,2022-05-09,Note text 59162
59163,264065,2022-04-09,Note text 59163
59164,464903,2020-11-20,Note text 59164
59165,266010,2021-09-25,Note text 59165
59166,384065,2021-04-14,Note text 59166
59167,56086,2023-05-06,Note text 59167
59168,2474,2022-06-20,Note text 59168
59169,267244,2022-05-31,Note text 59169
59170,123477,2022-07-03,Note text 59170
59171,341756,2023-02-11,Note text 59171
59172,290701,2023-04-24,Note text 59172
59173,436988,2020-03-09,Note text 59173
59174,253429,2021-08-22,Note text 59174
59175,43192,2023-06-05,Note text 59175
59176,236749,2022-06-06,Note text 59176
59177,60027,2021-12-14,Note text 59177
59178,10295,2020-03-11,Note text 59178
59179,103157,2023-01-29,Note text 59179
59180,237572,2023-11-29,Note text 59180
59181,311565,2022-04-29,Note text 59181
59182,432345,2023-10-13,Note text 59182
59183,28150,2023-04-14,Note text 59183
59184,229377,2023-10-18,Note text 59184
59185,231348,2022-10-14,Note text 59185
59186,295188,2023-08-28,Note text 59186
59187,499529,2023-03-04,Note text 59187
59188,159393,2020-11-18,Note text 59188
59189,91215,2021-01-13,Note text 59189
59190,254345,2021-10-12,Note text 59190
59191,110828,2022-09-26,Note text 59191
59192,198578,2020-04-22,Note text 59192
59193,302686,2021-09-04,Note text 59193
59194,256737,2021-06-25,Note text 59194
59195,348218,2023-12-07,Note text 59195
59196,209099,2022-08-15,Note text 59196
59197,192322,2022-01-02,Note text 59197
59198,54796,2022-06-19,Note text 59198
59199,55130,2023-08-10,Note text 59199
59200,279443,2023-10-11,Note text 59200
59201,326974,2021-05-16,Note text 59201
59202,271264,2023-12-21,Note text 59202
59203,208689,2021-11-25,Note text 59203
59204,469310,2022-12-31,Note text 59204
59205,388713,2023-07-16,Note text 59205
59206,21989,2022-05-29,Note text 59206
59207,412875,2021-01-09,Note text 59207
59208,150196,2020-10-03,Note text 59208
59209,103853,2020-01-18,Note text 59209
59210,160681,2022-03-11,Note text 59210
59211,18193,2022-06-20,Note text 59211
59212,422179,2022-10-12,Note text 59212
59213,42204,2022-10-16,Note text 59213
59214,242828,2021-01-07,Note text 59214
59215,305810,2020-07-12,Note text 59215
59216,109299,2021-05-11,Note text 59216
59217,240577,2020-10-07,Note text 59217
59218,22053,2022-05-23,Note text 59218
59219,154951,2022-10-20,Note text 59219
59220,367092,2022-03-14,Note text 59220
59221,171892,2021-06-26,Note text 59221
59222,65817,2023-10-03,Note text 59222
59223,370788,2022-12-12,Note text 59223
59224,118599,2022-01-24,Note text 59224
59225,302805,2021-01-02,Note text 59225
59226,234719,2020-02-19,Note text 59226
59227,273959,2020-10-09,Note text 59227
59228,335608,2020-03-10,Note text 59228
59229,204674,2020-12-24,Note text 59229
59230,268275,2021-05-26,Note text 59230
59231,279743,2022-08-28,Note text 59231
59232,49527,2022-12-13,Note text 59232
59233,16254,2022-02-24,Note text 59233
59234,195917,2021-06-19,Note text 59234
59235,409365,2022-12-14,Note text 59235
59236,405799,2022-07-25,Note text 59236
59237,497983,2021-09-20,Note text 59237
59238,438954,2022-01-27,Note text 59238
59239,62638,2022-05-08,Note text 59239
59240,121330,2020-01-19,Note text 59240
59241,46062,2021-12-05,Note text 59241
59242,173580,2020-08-30,Note text 59242
59243,100106,2023-04-21,Note text 59243
59244,240677,2020-01-24,Note text 59244
59245,253243,2023-03-21,Note text 59245
59246,20713,2023-07-07,Note text 59246
59247,173598,2022-07-22,Note text 59247
59248,248799,2020-03-11,Note text 59248
59249,193673,2022-02-13,Note text 59249
59250,397494,2021-06-21,Note text 59250
59251,273419,2020-06-15,Note text 59251
59252,483984,2021-12-18,Note text 59252
59253,253204,2023-01-19,Note text 59253
59254,164938,2022-08-05,Note text 59254
59255,100569,2022-07-03,Note text 59255
59256,25368,2021-12-03,Note text 59256
59257,110789,2023-02-01,Note text 59257
59258,93182,2021-05-03,Note text 59258
59259,39825,2022-06-15,Note text 59259
59260,441387,2021-04-09,Note text 59260
59261,362580,2021-11-21,Note text 59261
59262,124544,2023-07-11,Note text 59262
59263,1507,2023-01-11,Note text 59263
59264,100342,2023-01-13,Note text 59264
59265,252295,2022-11-12,Note text 59265
59266,61552,2023-05-29,Note text 59266
59267,496662,2022-01-26,Note text 59267
59268,147229,2021-11-29,Note text 59268
59269,355028,2021-06-30,Note text 59269
59270,103841,2020-10-09,Note text 59270
59271,82862,2023-01-30,Note text 59271
59272,18007,2022-02-26,Note text 59272
59273,429334,2020-10-13,Note text 59273
59274,231573,2023-03-21,Note text 59274
59275,190649,2023-10-23,Note text 59275
59276,36877,2021-02-28,Note text 59276
59277,432891,2021-01-24,Note text 59277
59278,327816,2021-09-12,Note text 59278
59279,71837,2021-01-19,Note text 59279
59280,392806,2021-11-03,Note text 59280
59281,457807,2021-06-14,Note text 59281
59282,492594,2023-12-13,Note text 59282
59283,9967,2020-09-12,Note text 59283
59284,216075,2022-07-25,Note text 59284
59285,423003,2023-08-31,Note text 59285
59286,406694,2022-09-01,Note text 59286
59287,395493,2022-09-14,Note text 59287
59288,185449,2021-01-22,Note text 59288
59289,158846,2022-09-02,Note text 59289
59290,493103,2021-04-03,Note text 59290
59291,26871,2021-02-10,Note text 59291
59292,441279,2021-08-30,Note text 59292
59293,103521,2021-03-21,Note text 59293
59294,26263,2022-01-20,Note text 59294
59295,184322,2023-04-26,Note text 59295
59296,481038,2022-07-06,Note text 59296
59297,206071,2021-10-25,Note text 59297
59298,462079,2022-02-13,Note text 59298
59299,298594,2023-05-25,Note text 59299
59300,401847,2021-12-05,Note text 59300
59301,448986,2021-02-03,Note text 59301
59302,260774,2023-09-23,Note text 59302
59303,7052,2023-12-28,Note text 59303
59304,200161,2020-06-17,Note text 59304
59305,216654,2023-08-10,Note text 59305
59306,55176,2020-08-08,Note text 59306
59307,281192,2023-01-19,Note text 59307
59308,415627,2021-01-06,Note text 59308
59309,339953,2020-05-06,Note text 59309
59310,116311,2022-11-22,Note text 59310
59311,498262,2023-07-30,Note text 59311
59312,158923,2021-12-19,Note text 59312
59313,467109,2020-11-21,Note text 59313
59314,24095,2020-03-17,Note text 59314
59315,413777,2021-10-28,Note text 59315
59316,7006,2022-09-08,Note text 59316
59317,477165,2021-02-13,Note text 59317
59318,424328,2020-10-03,Note text 59318
59319,352930,2022-12-18,Note text 59319
59320,395883,2023-03-13,Note text 59320
59321,153634,2020-07-29,Note text 59321
59322,256954,2020-08-18,Note text 59322
59323,230397,2020-12-04,Note text 59323
59324,126987,2020-08-03,Note text 59324
59325,130755,2021-11-13,Note text 59325
59326,30445,2021-12-16,Note text 59326
59327,301455,2021-02-08,Note text 59327
59328,201412,2020-02-14,Note text 59328
59329,272207,2020-01-16,Note text 59329
59330,106314,2022-09-18,Note text 59330
59331,197303,2020-01-17,Note text 59331
59332,199005,2021-01-18,Note text 59332
59333,305064,2022-01-12,Note text 59333
59334,47861,2023-10-02,Note text 59334
59335,170037,2023-01-27,Note text 59335
59336,240616,2021-02-24,Note text 59336
59337,275680,2023-11-06,Note text 59337
59338,165696,2023-12-13,Note text 59338
59339,319880,2023-06-30,Note text 59339
59340,122737,2020-08-14,Note text 59340
59341,486507,2022-02-02,Note text 59341
59342,141658,2022-02-15,Note text 59342
59343,9274,2022-12-13,Note text 59343
59344,301411,2021-07-12,Note text 59344
59345,263427,2021-02-21,Note text 59345
59346,444127,2020-09-18,Note text 59346
59347,53307,2022-07-09,Note text 59347
59348,324619,2022-10-03,Note text 59348
59349,236301,2022-04-18,Note text 59349
59350,406431,2020-02-27,Note text 59350
59351,465472,2023-02-22,Note text 59351
59352,485897,2021-10-12,Note text 59352
59353,80705,2022-08-30,Note text 59353
59354,39088,2020-05-31,Note text 59354
59355,295075,2021-02-05,Note text 59355
59356,155697,2023-05-23,Note text 59356
59357,266258,2020-03-18,Note text 59357
59358,294721,2022-01-28,Note text 59358
59359,187397,2020-06-01,Note text 59359
59360,280109,2022-06-16,Note text 59360
59361,199660,2020-10-15,Note text 59361
59362,417824,2023-03-30,Note text 59362
59363,152075,2020-09-22,Note text 59363
59364,131860,2023-08-06,Note text 59364
59365,383763,2023-05-05,Note text 59365
59366,349823,2021-10-20,Note text 59366
59367,433508,2020-09-27,Note text 59367
59368,257709,2020-07-18,Note text 59368
59369,45249,2023-12-14,Note text 59369
59370,211271,2023-12-03,Note text 59370
59371,478937,2022-09-13,Note text 59371
59372,89093,2020-10-04,Note text 59372
59373,163005,2023-03-30,Note text 59373
59374,181329,2020-09-12,Note text 59374
59375,392844,2022-01-13,Note text 59375
59376,225350,2021-12-02,Note text 59376
59377,307553,2022-04-20,Note text 59377
59378,355795,2022-05-19,Note text 59378
59379,277454,2023-09-28,Note text 59379
59380,313347,2020-06-28,Note text 59380
59381,489414,2021-02-22,Note text 59381
59382,120287,2022-05-14,Note text 59382
59383,65003,2022-07-26,Note text 59383
59384,176411,2021-10-17,Note text 59384
59385,405380,2022-06-25,Note text 59385
59386,164655,2020-04-26,Note text 59386
59387,179572,2021-01-18,Note text 59387
59388,43639,2021-09-18,Note text 59388
59389,305620,2020-01-10,Note text 59389
59390,318327,2022-05-24,Note text 59390
59391,152442,2022-09-28,Note text 59391
59392,116492,2022-12-17,Note text 59392
59393,44708,2022-06-09,Note text 59393
59394,429217,2021-10-24,Note text 59394
59395,285701,2023-01-01,Note text 59395
59396,174933,2020-08-25,Note text 59396
59397,199180,2022-11-09,Note text 59397
59398,305733,2022-09-27,Note text 59398
59399,246212,2020-03-08,Note text 59399
59400,298689,2022-02-28,Note text 59400
59401,135649,2023-11-12,Note text 59401
59402,373967,2022-06-09,Note text 59402
59403,109564,2021-08-22,Note text 59403
59404,380267,2020-07-03,Note text 59404
59405,74069,2022-05-23,Note text 59405
59406,308686,2022-10-07,Note text 59406
59407,394207,2022-08-08,Note text 59407
59408,490177,2020-02-06,Note text 59408
59409,362609,2020-07-27,Note text 59409
59410,128534,2021-08-04,Note text 59410
59411,127531,2020-07-29,Note text 59411
59412,463006,2023-04-13,Note text 59412
59413,201114,2020-11-07,Note text 59413
59414,478651,2020-08-27,Note text 59414
59415,79188,2023-08-15,Note text 59415
59416,194252,2021-06-10,Note text 59416
59417,230062,2021-06-21,Note text 59417
59418,418266,2023-05-17,Note text 59418
59419,340835,2021-08-08,Note text 59419
59420,99700,2021-05-14,Note text 59420
59421,378660,2021-01-25,Note text 59421
59422,224979,2023-12-13,Note text 59422
59423,192150,2020-09-10,Note text 59423
59424,251346,2021-05-16,Note text 59424
59425,439942,2023-06-10,Note text 59425
59426,368633,2023-04-02,Note text 59426
59427,338133,2023-03-22,Note text 59427
59428,453647,2023-03-31,Note text 59428
59429,158942,2021-03-17,Note text 59429
59430,149584,2023-11-17,Note text 59430
59431,210983,2020-11-03,Note text 59431
59432,441135,2023-12-26,Note text 59432
59433,943,2021-08-03,Note text 59433
59434,285243,2022-08-03,Note text 59434
59435,188587,2020-02-09,Note text 59435
59436,352549,2020-01-09,Note text 59436
59437,488183,2020-02-26,Note text 59437
59438,156876,2022-05-24,Note text 59438
59439,333093,2022-10-04,Note text 59439
59440,208506,2020-01-01,Note text 59440
59441,114399,2021-11-06,Note text 59441
59442,429625,2020-06-11,Note text 59442
59443,450498,2022-08-04,Note text 59443
59444,267975,2020-04-29,Note text 59444
59445,261139,2021-03-27,Note text 59445
59446,151581,2022-03-27,Note text 59446
59447,3830,2020-12-26,Note text 59447
59448,112448,2021-05-14,Note text 59448
59449,152986,2022-08-02,Note text 59449
59450,147349,2023-02-10,Note text 59450
59451,163808,2020-12-04,Note text 59451
59452,75895,2022-07-25,Note text 59452
59453,211171,2021-05-18,Note text 59453
59454,255023,2021-06-03,Note text 59454
59455,66667,2020-11-27,Note text 59455
59456,151585,2021-08-02,Note text 59456
59457,205172,2023-08-13,Note text 59457
59458,341232,2023-10-14,Note text 59458
59459,396433,2023-06-09,Note text 59459
59460,230011,2020-08-20,Note text 59460
59461,234781,2021-09-08,Note text 59461
59462,54178,2022-07-16,Note text 59462
59463,233604,2020-04-21,Note text 59463
59464,420918,2020-01-22,Note text 59464
59465,328450,2023-10-13,Note text 59465
59466,160243,2022-10-18,Note text 59466
59467,402540,2023-01-20,Note text 59467
59468,354848,2022-11-21,Note text 59468
59469,397208,2020-04-22,Note text 59469
59470,344447,2021-12-30,Note text 59470
59471,14573,2022-11-26,Note text 59471
59472,429713,2021-11-12,Note text 59472
59473,488029,2021-09-25,Note text 59473
59474,225892,2023-05-26,Note text 59474
59475,75385,2022-04-04,Note text 59475
59476,468896,2021-05-26,Note text 59476
59477,162973,2021-01-05,Note text 59477
59478,51023,2023-03-24,Note text 59478
59479,383572,2020-07-03,Note text 59479
59480,344390,2021-08-04,Note text 59480
59481,312614,2022-01-04,Note text 59481
59482,392213,2021-12-22,Note text 59482
59483,423411,2023-04-26,Note text 59483
59484,2720,2023-05-29,Note text 59484
59485,94443,2021-05-23,Note text 59485
59486,8923,2020-10-01,Note text 59486
59487,423304,2022-10-27,Note text 59487
59488,68461,2020-12-22,Note text 59488
59489,441565,2020-09-08,Note text 59489
59490,1636,2022-04-03,Note text 59490
59491,476971,2022-07-27,Note text 59491
59492,11822,2023-01-28,Note text 59492
59493,429617,2023-08-07,Note text 59493
59494,191220,2023-01-07,Note text 59494
59495,139165,2021-07-11,Note text 59495
59496,241514,2021-06-18,Note text 59496
59497,243235,2020-12-11,Note text 59497
59498,288399,2021-09-17,Note text 59498
59499,202027,2022-07-01,Note text 59499
59500,430979,2021-03-09,Note text 59500
59501,214981,2022-01-12,Note text 59501
59502,299590,2023-07-21,Note text 59502
59503,301365,2021-03-12,Note text 59503
59504,129183,2020-01-17,Note text 59504
59505,374791,2021-08-25,Note text 59505
59506,117250,2022-05-16,Note text 59506
59507,89827,2023-10-21,Note text 59507
59508,178511,2021-11-01,Note text 59508
59509,155611,2022-01-06,Note text 59509
59510,15012,2023-03-04,Note text 59510
59511,354613,2022-11-07,Note text 59511
59512,196408,2023-02-13,Note text 59512
59513,175752,2023-09-08,Note text 59513
59514,447290,2022-01-31,Note text 59514
59515,289986,2021-11-16,Note text 59515
59516,4747,2023-06-30,Note text 59516
59517,173440,2020-07-08,Note text 59517
59518,152252,2021-07-26,Note text 59518
59519,98549,2023-10-13,Note text 59519
59520,204972,2020-07-04,Note text 59520
59521,426545,2020-01-18,Note text 59521
59522,64369,2023-08-31,Note text 59522
59523,470866,2021-10-14,Note text 59523
59524,181839,2021-07-05,Note text 59524
59525,206992,2021-07-23,Note text 59525
59526,462480,2021-07-23,Note text 59526
59527,208332,2021-04-02,Note text 59527
59528,325375,2022-02-20,Note text 59528
59529,123763,2022-08-05,Note text 59529
59530,425765,2020-12-24,Note text 59530
59531,231002,2020-12-30,Note text 59531
59532,342854,2022-03-18,Note text 59532
59533,176396,2020-10-25,Note text 59533
59534,144782,2022-06-01,Note text 59534
59535,439270,2023-02-25,Note text 59535
59536,381879,2022-10-05,Note text 59536
59537,434701,2020-10-12,Note text 59537
59538,154426,2021-05-03,Note text 59538
59539,470528,2022-03-19,Note text 59539
59540,101826,2022-11-15,Note text 59540
59541,331120,2023-03-27,Note text 59541
59542,193575,2020-09-06,Note text 59542
59543,331921,2021-04-06,Note text 59543
59544,105298,2023-11-25,Note text 59544
59545,135061,2021-10-12,Note text 59545
59546,339862,2023-02-17,Note text 59546
59547,335510,2021-02-01,Note text 59547
